issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZzefyk6Zp5JmevwU5Hz,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/PlaybackDashboardPrimitives.tsx,157,160,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyk6Zp5JmevwU5Hz&open=AZzefyk6Zp5JmevwU5Hz
AZzefyj6Zp5JmevwU5Hp,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,69,72,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyj6Zp5JmevwU5Hp&open=AZzefyj6Zp5JmevwU5Hp
AZzefyj6Zp5JmevwU5Hq,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/admin/playback/dashboard/QualifiedPlayTrendChart.tsx,218,223,"Use <img alt=...>, or <img alt=...> instead of the ""img"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyj6Zp5JmevwU5Hq&open=AZzefyj6Zp5JmevwU5Hq
AZzefykoZp5JmevwU5Hu,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/dashboard/TrackTable.tsx,21,21,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefykoZp5JmevwU5Hu&open=AZzefykoZp5JmevwU5Hu
AZzefyhqZp5JmevwU5Hj,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,72,72,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hj&open=AZzefyhqZp5JmevwU5Hj
AZzefyhqZp5JmevwU5Hk,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7755,"Complex index access patterns should be replaced with "".at()"" method",app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,78,78,Prefer `.at(…)` over `[….length - index]`.,5min,CONVENTIONAL,CONSISTENT,,"[""es2022"",""performance"",""readability"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hk&open=AZzefyhqZp5JmevwU5Hk
AZzefyhqZp5JmevwU5Hl,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,104,108,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hl&open=AZzefyhqZp5JmevwU5Hl
AZzefyhqZp5JmevwU5Hm,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/admin/playback/dashboard/playbackTelemetryDashboardModel.ts,106,108,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-11T20:02:10+0000,2026-03-11T20:02:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzefyhqZp5JmevwU5Hm&open=AZzefyhqZp5JmevwU5Hm
AZzawxTU_CU1gNTW0KVa,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/playback/telemetry/route.ts,516,516,Refactor this function to reduce its Cognitive Complexity from 40 to the 15 allowed.,30min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-11T02:37:56+0000,2026-07-16T01:35:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzawxTU_CU1gNTW0KVa&open=AZzawxTU_CU1gNTW0KVa
AZzasOxEUoaLmg3MbB0i,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/exegesis/[displayId]/components/ExegesisTrackLoadingShell.tsx,4,9,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-11T02:18:33+0000,2026-03-11T02:18:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzasOxEUoaLmg3MbB0i&open=AZzasOxEUoaLmg3MbB0i
AZzZzTohHitx1-szUlZP,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7738,Single-element arrays should not be passed to Promise methods,app/(site)/(session)/layout.tsx,79,79,Wrapping single-element array with `Promise.all()` is unnecessary.,2min,CLEAR,INTENTIONAL,,"[""confusing"",""javascript""]",admin@brendanjohnroch.com,,2026-03-10T22:09:53+0000,2026-03-10T22:09:53+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZzTohHitx1-szUlZP&open=AZzZzTohHitx1-szUlZP
AZzZmskbLqjZ_YRjl0-x,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,75,75,Use `export…from` to re-export `ENT`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-x&open=AZzZmskbLqjZ_YRjl0-x
AZzZmskbLqjZ_YRjl0-y,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,75,75,Use `export…from` to re-export `entKey`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-y&open=AZzZmskbLqjZ_YRjl0-y
AZzZmskbLqjZ_YRjl0-z,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7763,"Re-exports should use ""export...from"" syntax",lib/vocab.ts,76,76,Use `export…from` to re-export `StructuredEntitlementKey`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention""]",admin@brendanjohnroch.com,,2026-03-10T21:14:48+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmskbLqjZ_YRjl0-z&open=AZzZmskbLqjZ_YRjl0-z
AZzZmsobLqjZ_YRjl0-0,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6564,Redundant type aliases should not be used,lib/entitlementVocab.ts,2,2,"Remove this redundant type alias and replace its occurrences with ""string"".",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-03-10T21:14:42+0000,2026-03-10T21:14:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZmsobLqjZ_YRjl0-0&open=AZzZmsobLqjZ_YRjl0-0
AZzZjK4fGG45dx6sMhCi,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/StableSessionShell.tsx,47,50,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T20:59:04+0000,2026-03-10T20:59:04+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZjK4fGG45dx6sMhCi&open=AZzZjK4fGG45dx6sMhCi
AZzZSi7iztpHVdMFe4Sl,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/album/[slug]/track/[displayId]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T19:46:17+0000,2026-03-10T19:46:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzZSi7iztpHVdMFe4Sl&open=AZzZSi7iztpHVdMFe4Sl
AZzXMTCR-AVnfe6I_UYJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/[tab]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T10:00:09+0000,2026-03-10T10:00:09+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXMTCR-AVnfe6I_UYJ&open=AZzXMTCR-AVnfe6I_UYJ
AZzXH7FUJhYoALhehEaQ,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/home/usePlaybackReconciliation.ts,91,91,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7FUJhYoALhehEaQ&open=AZzXH7FUJhYoALhehEaQ
AZzXH7A5JhYoALhehEaN,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/home/useSessionSurfaceController.ts,319,319,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7A5JhYoALhehEaN&open=AZzXH7A5JhYoALhehEaN
AZzXH7A5JhYoALhehEaO,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/useSessionSurfaceController.ts,342,342,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-10T09:40:36+0000,2026-03-10T09:40:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzXH7A5JhYoALhehEaO&open=AZzXH7A5JhYoALhehEaO
AZzW-dNDztpHVdMFFMiR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/MiniPlayerHost.tsx,7,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dNDztpHVdMFFMiR&open=AZzW-dNDztpHVdMFFMiR
AZzW-dWRztpHVdMFFMiV,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/home/SessionChrome.tsx,57,57,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,12min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-06-16T09:17:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiV&open=AZzW-dWRztpHVdMFFMiV
AZzW-dWRztpHVdMFFMiW,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/SessionChrome.tsx,57,64,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiW&open=AZzW-dWRztpHVdMFFMiW
AZzW-dWRztpHVdMFFMiX,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4165,Assignments should not be redundant,app/home/SessionChrome.tsx,116,116,"Review this redundant assignment: ""tone"" already holds the assigned value along all execution paths.",5min,CLEAR,INTENTIONAL,,"[""redundant""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiX&open=AZzW-dWRztpHVdMFFMiX
AZzW-dWRztpHVdMFFMiY,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/SessionChrome.tsx,170,172,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiY&open=AZzW-dWRztpHVdMFFMiY
AZzW-dWRztpHVdMFFMiZ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/SessionChrome.tsx,224,224,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:59:35+0000,2026-03-10T08:59:42+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW-dWRztpHVdMFFMiZ&open=AZzW-dWRztpHVdMFFMiZ
AZzW6Fiad1orA-Mji-BA,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalArea.tsx,42,42,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:40:11+0000,2026-03-10T08:40:11+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW6Fiad1orA-Mji-BA&open=AZzW6Fiad1orA-Mji-BA
AZzW4YL3Az53QaNirOmq,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/SessionRuntimePayloadContext.tsx,22,24,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:32:42+0000,2026-03-10T08:32:50+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW4YL3Az53QaNirOmq&open=AZzW4YL3Az53QaNirOmq
AZzW4YQKAz53QaNirOms,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/StableSessionShell.tsx,146,153,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T08:32:42+0000,2026-03-10T08:32:50+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzW4YQKAz53QaNirOms&open=AZzW4YQKAz53QaNirOms
AZzWjmBO-AVnfe6I4DOs,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/layout.tsx,5,5,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T07:01:59+0000,2026-03-10T07:01:59+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzWjmBO-AVnfe6I4DOs&open=AZzWjmBO-AVnfe6I4DOs
AZzVFzwDuXUW7gR7cgMt,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4782,Optional property declarations should not use both '?' and 'undefined' syntax,lib/albums.ts,165,165,"Consider removing 'undefined' type or '?' specifier, one of them is redundant.",1min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-10T00:12:16+0000,2026-03-10T00:12:16+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzVFzwDuXUW7gR7cgMt&open=AZzVFzwDuXUW7gR7cgMt
AZzUyG2c9xxenMb4Viaw,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/(session)/@runtime/exegesis/[displayId]/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-09T22:46:04+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzUyG2c9xxenMb4Viaw&open=AZzUyG2c9xxenMb4Viaw
AZ-S4Tmo_95_XqQUebOV,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S9011,"""<button>"" elements should have an explicit ""type"" attribute",app/admin/exegesis/ExegesisModerator.tsx,318,327,"Add an explicit ""type"" attribute to this button.",2min,LOGICAL,INTENTIONAL,,"[""react"",""vue""]",admin@brendanjohnroch.com,,2026-03-09T22:46:04+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4Tmo_95_XqQUebOV&open=AZ-S4Tmo_95_XqQUebOV
AZ-S4Tmo_95_XqQUebOW,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S9011,"""<button>"" elements should have an explicit ""type"" attribute",app/admin/exegesis/ExegesisModerator.tsx,329,338,"Add an explicit ""type"" attribute to this button.",2min,LOGICAL,INTENTIONAL,,"[""react"",""vue""]",admin@brendanjohnroch.com,,2026-03-09T22:46:04+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4Tmo_95_XqQUebOW&open=AZ-S4Tmo_95_XqQUebOW
AZ-S4Tmo_95_XqQUebOX,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S9011,"""<button>"" elements should have an explicit ""type"" attribute",app/admin/exegesis/ExegesisModerator.tsx,408,422,"Add an explicit ""type"" attribute to this button.",2min,LOGICAL,INTENTIONAL,,"[""react"",""vue""]",admin@brendanjohnroch.com,,2026-03-09T22:46:04+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4Tmo_95_XqQUebOX&open=AZ-S4Tmo_95_XqQUebOX
AZ-S4Tmo_95_XqQUebOY,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S9011,"""<button>"" elements should have an explicit ""type"" attribute",app/admin/exegesis/ExegesisModerator.tsx,424,437,"Add an explicit ""type"" attribute to this button.",2min,LOGICAL,INTENTIONAL,,"[""react"",""vue""]",admin@brendanjohnroch.com,,2026-03-09T22:46:04+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4Tmo_95_XqQUebOY&open=AZ-S4Tmo_95_XqQUebOY
AZzUFhUHMid-3ub310Aa,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,lib/recordingListenTotals.ts,16,16,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-03-09T19:31:09+0000,2026-03-09T19:31:18+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzUFhUHMid-3ub310Aa&open=AZzUFhUHMid-3ub310Aa
AZzRxVTaJBdaFffnNvOt,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/playback/telemetry/route.ts,583,585,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-03-09T08:44:19+0000,2026-03-09T08:44:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzRxVTaJBdaFffnNvOt&open=AZzRxVTaJBdaFffnNvOt
AZzRxVbZJBdaFffnNvOu,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,lib/events.ts,259,259,"""gift"" | ""admin"" | ""unknown"" | ""landing_form"" | ""server"" | ""stripe"" | ""clerk"" | ""mux"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-09T08:44:19+0000,2026-03-09T08:44:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzRxVbZJBdaFffnNvOu&open=AZzRxVbZJBdaFffnNvOu
AZzRxVJ-JBdaFffnNvOq,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/PlaybackTelemetryDashboardClient.tsx,30,33,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-09T08:44:12+0000,2026-03-09T08:44:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzRxVJ-JBdaFffnNvOq&open=AZzRxVJ-JBdaFffnNvOq
AZzRxVH4JBdaFffnNvOl,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/playback/page.tsx,7,9,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-03-09T08:44:12+0000,2026-03-09T08:44:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZzRxVH4JBdaFffnNvOl&open=AZzRxVH4JBdaFffnNvOl
