issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZwOI8TYcp1YM1k1EgdL,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6353,Regular expression quantifiers and character classes should be used concisely,lib/campaigns/template.ts,7,7,Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.,5min,CLEAR,INTENTIONAL,,"[""regex"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8TYcp1YM1k1EgdL&open=AZwOI8TYcp1YM1k1EgdL
AZwOI8UGcp1YM1k1EgdN,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,lib/entitlementOps.ts,23,23,"""gift"" | ""admin"" | ""unknown"" | ""landing_form"" | ""server"" | ""stripe"" | ""clerk"" | ""mux"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-03-07T09:49:12+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8UGcp1YM1k1EgdN&open=AZwOI8UGcp1YM1k1EgdN
AZwOI8UGcp1YM1k1EgdO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,lib/entitlementOps.ts,141,141,"""gift"" | ""admin"" | ""unknown"" | ""landing_form"" | ""server"" | ""stripe"" | ""clerk"" | ""mux"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-03-07T09:49:12+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8UGcp1YM1k1EgdO&open=AZwOI8UGcp1YM1k1EgdO
AZwOI8Uycp1YM1k1EgdR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,lib/r2.ts,19,19,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Uycp1YM1k1EgdR&open=AZwOI8Uycp1YM1k1EgdR
AZwOI8UYcp1YM1k1EgdP,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,lib/shareTokens.ts,118,120,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8UYcp1YM1k1EgdP&open=AZwOI8UYcp1YM1k1EgdP
AZwOI8UYcp1YM1k1EgdQ,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,lib/shareTokens.ts,129,131,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-01-30T09:02:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8UYcp1YM1k1EgdQ&open=AZwOI8UYcp1YM1k1EgdQ
AZwOI8Rpcp1YM1k1EgdA,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,lib/unsubscribe.ts,128,128,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T09:02:03+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOI8Rpcp1YM1k1EgdA&open=AZwOI8Rpcp1YM1k1EgdA
AZ-S4UBZ_95_XqQUebOo,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S2933,"Fields that are only assigned in the constructor should be ""readonly""",app/home/player/mediaSurface.ts,15,15,Mark this member as `readonly`.,2min,CLEAR,INTENTIONAL,,"[""confusing"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:01:56+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4UBZ_95_XqQUebOo&open=AZ-S4UBZ_95_XqQUebOo
AZ-S4T-2_95_XqQUebOn,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S2933,"Fields that are only assigned in the constructor should be ""readonly""",app/home/player/visualSurface.ts,17,17,Mark this member as `readonly`.,2min,CLEAR,INTENTIONAL,,"[""confusing"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T09:01:56+0000,2026-07-24T06:46:54+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZ-S4T-2_95_XqQUebOn&open=AZ-S4T-2_95_XqQUebOn
AZwOG3pndmLGRYyl2MgI,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",app/api/admin/campaigns/enqueue/route.ts,15,15,'v' will use Object's default stringification format ('[object Object]') when stringified.,5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T08:52:44+0000,2026-01-30T08:52:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOG3pndmLGRYyl2MgI&open=AZwOG3pndmLGRYyl2MgI
AZwOG3pndmLGRYyl2MgJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/api/admin/campaigns/enqueue/route.ts,16,16,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-30T08:52:44+0000,2026-01-30T08:52:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOG3pndmLGRYyl2MgJ&open=AZwOG3pndmLGRYyl2MgJ
AZwOG3pndmLGRYyl2MgK,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6551,"Objects and classes converted or coerced to strings should define a ""toString()"" method",app/api/admin/campaigns/enqueue/route.ts,21,21,'v' will use Object's default stringification format ('[object Object]') when stringified.,5min,LOGICAL,INTENTIONAL,,"[""object"",""string"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T08:52:44+0000,2026-01-30T08:52:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwOG3pndmLGRYyl2MgK&open=AZwOG3pndmLGRYyl2MgK
AZwNwHOOXfH1XCSRWNsZ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/unsubscribe/page.tsx,23,25,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-30T07:13:11+0000,2026-01-30T07:13:18+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwNwHOOXfH1XCSRWNsZ&open=AZwNwHOOXfH1XCSRWNsZ
AZwNwHP4XfH1XCSRWNsb,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/unsubscribe.ts,2,2,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-30T07:13:11+0000,2026-01-30T07:13:18+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwNwHP4XfH1XCSRWNsb&open=AZwNwHP4XfH1XCSRWNsb
AZwNwHP4XfH1XCSRWNsg,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7781,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex",lib/unsubscribe.ts,36,36,Prefer `String#replaceAll()` over `String#replace()`.,5min,CLEAR,INTENTIONAL,,"[""es2021"",""readability""]",admin@brendanjohnroch.com,,2026-01-30T07:13:11+0000,2026-01-30T07:13:18+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwNwHP4XfH1XCSRWNsg&open=AZwNwHP4XfH1XCSRWNsg
AZwNwHP4XfH1XCSRWNsh,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7781,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex",lib/unsubscribe.ts,36,36,Prefer `String#replaceAll()` over `String#replace()`.,5min,CLEAR,INTENTIONAL,,"[""es2021"",""readability""]",admin@brendanjohnroch.com,,2026-01-30T07:13:11+0000,2026-01-30T07:13:18+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwNwHP4XfH1XCSRWNsh&open=AZwNwHP4XfH1XCSRWNsh
AZwLzKZXzklXLWpzfm9a,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/admin/campaigns/drain/route.ts,4,4,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-29T22:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKZXzklXLWpzfm9a&open=AZwLzKZXzklXLWpzfm9a
AZwLzKZXzklXLWpzfm9b,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/admin/campaigns/drain/route.ts,128,128,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,16min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-31T08:03:41+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKZXzklXLWpzfm9b&open=AZwLzKZXzklXLWpzfm9b
AZwLzKkCzklXLWpzfm9i,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/CampaignEmail.tsx,132,132,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-29T22:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKkCzklXLWpzfm9i&open=AZwLzKkCzklXLWpzfm9i
AZwLzKiKzklXLWpzfm9h,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/campaigns/idempotency.ts,2,2,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-29T22:07:18+0000,2026-01-29T22:07:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwLzKiKzklXLWpzfm9h&open=AZwLzKiKzklXLWpzfm9h
AZwBgsqLTjwaFqf8zKkG,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/gift/[giftId]/page.tsx,6,6,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-27T22:10:33+0000,2026-01-27T22:10:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBgsqLTjwaFqf8zKkG&open=AZwBgsqLTjwaFqf8zKkG
AZwBgsqLTjwaFqf8zKkH,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/gift/[giftId]/page.tsx,94,94,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-27T22:10:33+0000,2026-01-27T22:10:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBgsqLTjwaFqf8zKkH&open=AZwBgsqLTjwaFqf8zKkH
AZwBHaupqQQAxwlsUX5z,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/GiftCreated.tsx,29,29,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-27T20:19:55+0000,2026-01-27T20:20:03+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwBHaupqQQAxwlsUX5z&open=AZwBHaupqQQAxwlsUX5z
AZv-v1SNtZt87uns3cMX,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/webhooks/stripe/route.ts,7,7,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-27T09:17:46+0000,2026-01-27T09:17:46+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZv-v1SNtZt87uns3cMX&open=AZv-v1SNtZt87uns3cMX
AZv-hbakLx_704UXIjWQ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/admin/resend-test/route.ts,42,42,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-27T08:14:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZv-hbakLx_704UXIjWQ&open=AZv-hbakLx_704UXIjWQ
AZvnrCMjW59GnT2SbelY,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/gifts/claim/route.ts,4,4,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-22T21:45:28+0000,2026-01-22T21:45:35+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnrCMjW59GnT2SbelY&open=AZvnrCMjW59GnT2SbelY
AZvnZJIWH4r_HAPRKjgt,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/GiftAlbumButton.tsx,57,57,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgt&open=AZvnZJIWH4r_HAPRKjgt
AZvnZJIWH4r_HAPRKjgx,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6847,Non-interactive elements shouldn't have event handlers,app/home/modules/GiftAlbumButton.tsx,264,282,Non-interactive elements should not be assigned mouse or keyboard event listeners.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgx&open=AZvnZJIWH4r_HAPRKjgx
AZvnZJIWH4r_HAPRKjgy,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/modules/GiftAlbumButton.tsx,264,282,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-22T20:27:33+0000,2026-01-22T20:27:39+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvnZJIWH4r_HAPRKjgy&open=AZvnZJIWH4r_HAPRKjgy
AZviu8NQWHsNYBbDcOym,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/stripe/create-checkout-session/route.ts,111,111,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-21T22:44:36+0000,2026-05-20T09:21:59+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZviu8NQWHsNYBbDcOym&open=AZviu8NQWHsNYBbDcOym
AZvfjrsHYrfxLBh7pyul,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerPattern.tsx,650,660,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-21T07:56:33+0000,2026-01-21T07:56:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvfjrsHYrfxLBh7pyul&open=AZvfjrsHYrfxLBh7pyul
AZveVUdtbCETsdHbg9kJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,664,671,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-21T02:14:11+0000,2026-01-21T02:14:11+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZveVUdtbCETsdHbg9kJ&open=AZveVUdtbCETsdHbg9kJ
AZvc6yBrGt_SYdAuXSGw,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4624,Template literals should not be nested,app/admin/share-tokens/page.tsx,21,21,Refactor this code to not use nested template literals.,10min,CLEAR,INTENTIONAL,,"[""brain-overload"",""confusing""]",admin@brendanjohnroch.com,,2026-01-20T19:38:49+0000,2026-01-20T19:38:49+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvc6yBrGt_SYdAuXSGw&open=AZvc6yBrGt_SYdAuXSGw
AZvc6yEGGt_SYdAuXSGy,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/access/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-20T19:38:43+0000,2026-01-20T19:38:49+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvc6yEGGt_SYdAuXSGy&open=AZvc6yEGGt_SYdAuXSGy
AZva5N9WcRoOKgSxAbf8,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6767,Unused React typed props should be removed,app/home/player/PlayerController.tsx,9,9,'openPlayerPanel' PropType is defined but prop is never used,5min,CONVENTIONAL,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-01-20T10:12:32+0000,2026-01-20T10:12:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZva5N9WcRoOKgSxAbf8&open=AZva5N9WcRoOKgSxAbf8
AZva2cua4kv9VR-iXRvV,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6478,React components should not be nested,app/home/PortalArea.tsx,223,223,Move this component definition out of the parent component and pass data as props.,5min,EFFICIENT,INTENTIONAL,,"[""jsx"",""performance"",""react""]",admin@brendanjohnroch.com,,2026-01-20T10:00:27+0000,2026-01-20T10:00:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZva2cua4kv9VR-iXRvV&open=AZva2cua4kv9VR-iXRvV
AZvaCYIHWdM-9432pLRX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalTabs.tsx,61,65,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-20T06:12:50+0000,2026-01-20T06:12:57+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvaCYIHWdM-9432pLRX&open=AZvaCYIHWdM-9432pLRX
AZvZEh-d9kc5pBSsH6eK,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6772,Spacing between inline elements should be explicit,app/home/FooterDrawer.tsx,156,156,Ambiguous spacing after previous element a,5min,FORMATTED,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-01-20T01:42:41+0000,2026-01-20T01:42:48+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvZEh-d9kc5pBSsH6eK&open=AZvZEh-d9kc5pBSsH6eK
AZvYoVKWnGCbPW-1GgUB,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/anon.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-19T23:39:33+0000,2026-01-19T23:39:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZvYoVKWnGCbPW-1GgUB&open=AZvYoVKWnGCbPW-1GgUB
AZu8J4fQRfjsG3HbKwgh,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/share-tokens/AdminMintShareTokenForm.tsx,65,65,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-14T10:57:02+0000,2026-01-14T11:02:47+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu8J4fQRfjsG3HbKwgh&open=AZu8J4fQRfjsG3HbKwgh
AZu7m62RMrtJyOwg_R2O,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",lib/shareTokens.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-14T08:24:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2O&open=AZu7m62RMrtJyOwg_R2O
AZu7m62RMrtJyOwg_R2P,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/shareTokens.ts,107,107,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,10min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-14T08:24:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2P&open=AZu7m62RMrtJyOwg_R2P
AZu7m62RMrtJyOwg_R2S,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/shareTokens.ts,391,391,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,12min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-14T08:24:10+0000,2026-01-19T23:39:33+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu7m62RMrtJyOwg_R2S&open=AZu7m62RMrtJyOwg_R2S
AZu53BSnDaPmVvDtz_9m,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/share.ts,71,71,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-14T00:15:29+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu53BSnDaPmVvDtz_9m&open=AZu53BSnDaPmVvDtz_9m
AZu121jRZhlonmh2-zf9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/api/admin/nuke-member/route.ts,8,8,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-13T05:36:08+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZu121jRZhlonmh2-zf9&open=AZu121jRZhlonmh2-zf9
AZusgts5D4_uMWluIGuN,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,102,102,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-11T10:03:01+0000,2026-01-11T10:03:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZusgts5D4_uMWluIGuN&open=AZusgts5D4_uMWluIGuN
